split,image_path,class_label
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080719865368.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080720202920.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080720620661.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080720884714.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080721096836.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080721257213.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080721626071.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080721759613.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080722177224.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080722388822.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080722782593.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080723184602.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080723773556.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080723972542.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080724254002.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080724706550.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080725187110.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080725279645.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080725754712.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080726005908.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080726485921.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080727246214.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080727556648.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080727864695.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080728149890.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080728280738.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080729000216.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080729897941.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080732186749.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080732479058.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080733585792.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080733850554.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080734092129.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080734697868.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080734857121.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080735450475.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080735869309.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080735926105.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080736291378.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080737237602.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080737534728.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080737903003.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080738275955.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080739393882.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080739501441.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080739823228.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080740225274.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080740523217.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080740722026.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080741222041.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080741509769.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080741859966.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080742135740.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080742397792.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080742606151.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080742969830.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080743500649.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080746484954.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080746841595.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080747005614.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080747425288.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080747563207.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080747860097.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080748198807.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080748619792.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080748830939.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080749143754.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080749531114.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080749612879.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080750135769.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080750707575.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080751414530.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080751852246.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080752244525.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080752554948.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080753622554.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080753928185.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080754091969.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080754530649.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080754745429.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080755027914.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080755259834.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080755467873.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080756095239.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080756442805.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080756709951.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080756953499.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080757393988.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080757851720.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080758147526.jpg,2
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080758544329.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080758653881.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080759037740.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080759312228.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080800450636.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080800669640.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080800785334.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080801119371.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080801371789.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080801773761.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080801934858.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080802207904.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080802530581.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080802799867.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080803067356.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080803255366.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080803521308.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080803844772.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080804062900.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080804339784.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080804820577.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080808828208.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080809071127.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080809407302.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080809700994.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080810179466.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080810485126.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080810649581.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080811412379.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080811694905.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080812312380.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080812606703.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080813156704.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080813368616.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080813921526.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080814709593.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080814845480.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080815108272.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080815318111.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080815658366.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080816282103.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080816543199.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080817252772.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080817385990.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080817802151.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080818204383.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080818470824.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080818892274.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080819002660.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080819604075.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080819838683.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080820178886.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080820414331.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080820624342.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080821222635.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080821331337.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080822070701.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080822127472.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080822524494.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080822898902.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080823135798.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080823400290.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080823457480.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080823808638.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080824111134.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080824482918.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080824957167.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080825168124.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080825552775.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080825662239.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080826108383.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080826230275.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080826698672.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080826993964.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080827469538.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080831051006.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080831269118.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080831882878.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080832098532.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080832339848.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080832659119.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080832902917.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080833302627.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080833387468.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080833786900.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080834107733.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080835349305.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080835540266.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080838180826.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080838779757.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080839197194.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080842692360.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080842961990.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080843678695.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080843787700.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080844056052.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080844296373.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080844699024.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080845208246.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080845556312.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080845905215.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080846625853.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080846682812.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080853509842.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080853848810.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080854140987.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080854542988.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080855780376.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080856439429.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080856604611.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080856950187.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080857350526.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080857433274.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080857870421.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080858141058.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080858979732.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080859499575.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080859630483.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080900064133.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080901064807.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080901528316.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080901808752.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080902294378.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080902500948.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080903116071.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080903781246.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080903988315.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080904349271.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080904580353.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080905244945.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080905323707.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080905530355.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080906118539.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080906733899.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080907168314.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080907396170.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080907573390.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080908008446.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080908089799.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080908548329.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080908755733.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080908987938.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080909202325.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080909688799.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080909967639.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080910910315.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080911213865.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080911354763.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080911828261.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080912426268.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080912653727.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080912996676.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080913333219.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080913638226.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080913839655.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080915976753.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080916181395.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080916511719.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080916719347.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080917106780.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080917537082.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080917566468.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080917990948.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080918658897.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\train_20191206080919162390.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080220139161.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080220486395.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080220970757.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080221823125.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080224981186.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080225229080.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080225485069.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080225776069.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080226058826.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080226257452.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080226525543.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080226919151.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080231300012.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080236693821.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080237051680.jpg,0
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080250648621.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080252667046.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080255764577.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080256380793.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080256712739.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080303206197.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080303403465.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080303582355.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080304180778.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080304809853.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080304840096.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080305221075.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080305862616.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080329103549.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080329468624.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080329699068.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080330279335.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080330478682.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080330994353.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080331057789.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080331442307.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080331678704.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080331942744.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080332369205.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080332687958.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080333314812.jpg,1
train,dataset/FLYING_OBJECT_DATASET_SMALL\train\images\val_20191206080333418146.jpg,1
